,status,totalResults,source,author,title,description,url,urlToImage,publishedAt,content
33,ok,1902,"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Steve Jobs Awarded Posthumous Medal of Freedom By President Biden,"Steve Jobs, the co-founder and former CEO of Apple, has been awarded a posthumous Presidential Medal of Freedom by President Joe Biden, the White House announced Friday. The Verge reports: The Presidential Medal of Freedom is the highest US honor that can be …",https://slashdot.org/story/22/07/01/215214/steve-jobs-awarded-posthumous-medal-of-freedom-by-president-biden,https://a.fsdn.com/sd/topics/topicbeanies.gif,2022-07-02T00:45:00Z,"of the Steve Jobs' fellating by the mainstream. The guy was a salesman who often never heeded the sage advice of the experts he hired.
The person who really deserves that award is WOZNIAK.
Not real… [+2047 chars]"
34,ok,1902,"{'id': None, 'name': 'MacRumors'}",Hartley Charlton,Steve Jobs to Be Posthumously Awarded Presidential Medal of Freedom,"Apple co-founder and former CEO Steve Jobs is to be posthumously awarded the Presidential Medal of Freedom, the White House today announced.





The Presidential Medal of Freedom is the United States' highest civilian honor, presented to individuals ""who hav…",https://www.macrumors.com/2022/07/01/steve-jobs-awarded-presidential-medal-of-freedom/,https://images.macrumors.com/t/p1p6H957rFh27mgQpXHVgwKb-zM=/1600x/article-new/2020/06/steve-jobs-holding-iphone-4.jpg,2022-07-01T15:40:34Z,"Apple co-founder and former CEO Steve Jobs is to be posthumously awarded the Presidential Medal of Freedom, the White House today announced.
The Presidential Medal of Freedom is the United States' h… [+1836 chars]"
35,ok,1902,"{'id': None, 'name': 'MarketWatch'}",James Rogers,: Apple has ended imports of gold and tungsten from Russia,"Apple Inc. is no longer importing gold and tungsten from Russia, the company has confirmed to MarketWatch.",https://www.marketwatch.com/story/apple-has-ended-imports-of-gold-and-tungsten-from-russia-11656613974,https://images.mktw.net/im-567359/social,2022-06-30T18:32:00Z,"Apple Inc. is no longer importing gold and tungsten from Russia, the company has confirmed to MarketWatch.The tech giant uses a range of materials, including gold, tungsten and the metal tantalum in … [+1472 chars]"
36,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Google to pay $90 million to settle legal fight with app developers - Reuters,"Alphabet Inc's <a href=""https://www.reuters.com/companies/GOOGL.O"" target=""_blank"">(GOOGL.O)</a> Google has agreed to pay $90 million to settle a legal fight with app developers over the money they earned creating apps for Android smartphones and for enticing…",https://www.reuters.com/technology/google-pay-90-million-settle-legal-fight-with-app-developers-2022-07-01/,https://www.reuters.com/resizer/DXjj2xfkAYQJApaMKZ6WAKYr7OA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/MHQSTRRYRZJKBNQ5Z7IGZMMTE4.jpg,2022-07-01T00:21:00Z,"WASHINGTON, June 30 (Reuters) - Alphabet Inc's (GOOGL.O) Google has agreed to pay $90 million to settle a legal fight with app developers over the money they earned creating apps for Android smartpho… [+1887 chars]"
37,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Analysis: Some investors bet top growth stocks will thrive in U.S. recession - Reuters,Concerns about a possible U.S. recession are prompting some fund managers to rotate back into the big tech and growth winners of the last decade in the hope that they can better weather an economic storm.,https://www.reuters.com/markets/europe/some-investors-bet-top-growth-stocks-will-thrive-us-recession-2022-07-01/,https://www.reuters.com/resizer/g86WjNh0GP2Hy0Ryf2glSc-Dmz8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LQH5UN7YUVIITKZNB6EDVNUL2U.jpg,2022-07-01T05:03:00Z,"NEW YORK, July 1 (Reuters) - Concerns about a possible U.S. recession are prompting some fund managers to rotate back into the big tech and growth winners of the last decade in the hope that they can… [+4637 chars]"
38,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Warren Buffett charity lunch fetches winning bid of $19 mln - Reuters,"A lucky, and likely wealthy, person bid more than $19 million to dine with Warren Buffett, in the 21st and final time that the billionaire businessman auctioned a private lunch to benefit a San Francisco charity.",https://www.reuters.com/business/warren-buffett-charity-lunch-fetches-winning-bid-19-mln-2022-06-18/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=99,2022-06-18T02:54:00Z,"June 17 (Reuters) - A lucky, and likely wealthy, person bid more than $19 million to dine with Warren Buffett, in the 21st and final time that the billionaire businessman auctioned a private lunch to… [+2290 chars]"
39,ok,1902,"{'id': None, 'name': 'Zamzar.com'}",The Zamzar Team,How Microsoft beat Apple to buy PowerPoint for $14M (1987),This is part one of a series of stories from Robert Gaskins who helped invent PowerPoint at Forethought Inc. in 1984. It was the first significant acquisition made by Microsoft. We interviewed Robert about the process of building a startup in the 1980s and… R…,https://blog.zamzar.com/2016/06/10/deal-of-the-century-how-microsoft-beat-apple-to-buy-powerpoint-for-14-million/,https://blog.zamzar.com/wp-content/uploads/2016/06/microsoft-reception-menlo-park.png,2022-06-28T09:18:22Z,This is part one of a series of stories from Robert Gaskins who helped invent PowerPoint at Forethought Inc. in 1984. It was the first significant acquisition made by Microsoft. We interviewed Robert… [+13871 chars]
40,ok,1902,"{'id': 'business-insider', 'name': 'Business Insider'}",rbradbury@insider.com (Rosie Bradbury),Apple's buy-now-pay-later rival to AfterPay. A lawyer who helps victims of predatory lending says Apple could use the data it has on you to push reckless spending.,"A lawyer who represents victims of predatory lending said Apple's entrance into Buy Now, Pay Later makes new regulation 'even more urgent'",https://www.businessinsider.com/apple-user-data-overspending-apple-pay-later-2022-6,https://i.insider.com/626cfb9f0983640018c08ee0?width=1200&format=jpeg,2022-06-11T14:18:16Z,"Apple is the latest entrant to the 
buy-now-pay-later market, but unlike rivals such as Klarna or AfterPay it already holds huge amounts of information about how its customers spend their money.
On… [+3912 chars]"
41,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Legal clashes await U.S. companies covering workers' abortion costs - Reuters,"A growing number of large U.S. companies have said they will cover travel costs for employees who must leave their home states to get abortions, but these new policies could expose businesses to lawsuits and even potential criminal liability, legal experts sa…",https://www.reuters.com/world/us/legal-clashes-await-us-companies-covering-workers-abortion-costs-2022-06-26/,https://www.reuters.com/resizer/8weV1C07X3uyiWXTBZs8tjpS_6A=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CGP3Q2LOQNMG3PV2T6KBZXU7CA.jpg,2022-06-26T11:05:00Z,"June 26 (Reuters) - A growing number of large U.S. companies have said they will cover travel costs for employees who must leave their home states to get abortions, but these new policies could expos… [+5605 chars]"
42,ok,1902,"{'id': None, 'name': 'Hindustan Times'}",Himani Jha,iPhone 14 Pro Max: Release date to expected specifications; Everything we know so far - HT Tech,"<ol><li>iPhone 14 Pro Max: Release date to expected specifications; Everything we know so far  HT Tech
</li><li>I asked AI to make an iPhone 14 render, and it's as weird as you'd imagine  Techradar
</li><li>Is this the iPhone 14? no more Mini! No more notch…",https://tech.hindustantimes.com/tech/news/iphone-14-pro-max-release-date-to-expected-specifications-everything-we-know-so-far-71654786289155.html,https://images.hindustantimes.com/tech/img/2022/06/09/1600x900/AUPEF7SBPFIZTCEHMOHOODMLX4_1650272569284_1654786511391.webp,2022-06-09T14:59:57Z,Apple is just a few more months away from the launch of its iPhone 14 line up. The rumours and speculations regarding the features of iPhone 14 Pro models are already creating much hype on social med… [+2504 chars]
43,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Futures rise as investors scale back rate hike expectations - Reuters.com,U.S. stock index futures rose on Friday as signs of slowing economic growth and falling commodity prices eased expectations over how high the Federal Reserve will raise interest rates to rein in inflation.,https://www.reuters.com/markets/europe/futures-rise-investors-scale-back-rate-hike-expectations-2022-06-24/,https://www.reuters.com/resizer/N7ZhjymodvwNugIATBo1_ZJUbTQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/M3FTQOPZ4JIL5ER4JDMINWSC3Y.jpg,2022-06-24T11:52:00Z,June 24 (Reuters) - U.S. stock index futures rose on Friday as signs of slowing economic growth and falling commodity prices eased expectations over how high the Federal Reserve will raise interest r… [+2721 chars]
44,ok,1902,"{'id': None, 'name': 'MacRumors'}",Sami Fathi,"WWDC 2022 Rumor Report Card: MacBook Air With White Bezels, iOS 16 Lock Screen Changes, and More","This week, Apple held a jam-packed WWDC keynote where it announced iOS 16, iPadOS 16, macOS Ventura, watchOS 9, the next-generation of Apple silicon with M2, a new redesigned MacBook Air, and a revamped 13-inch MacBook Pro.





As is typical with all of Appl…",https://www.macrumors.com/2022/06/09/wwdc-2022-rumor-report-card/,https://images.macrumors.com/t/rDpmJID94Phz81guugMeevsuzc4=/2000x/article-new/2022/05/wwdc-live-stream.jpg,2022-06-09T10:05:34Z,"This week, Apple held a jam-packed WWDC keynote where it announced iOS 16, iPadOS 16, macOS Ventura, watchOS 9, the next-generation of Apple silicon with M2, a new redesigned MacBook Air, and a revam… [+3715 chars]"
45,ok,1902,"{'id': None, 'name': '9to5Mac'}",Zac Hall,Apple plans to bargain with Maryland retail store after union vote,"Apple intends to bargain with the newly formed labor union at its Maryland retail store, according to Reuters. Apple Inc will not challenge the results of a vote by workers at its Towson, Maryland, store to join a labor union and intends to participate in the…",https://9to5mac.com/2022/06/24/apple-union-bargaining/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/06/apple-store-union.jpeg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-06-24T20:57:30Z,"Apple intends to bargain with the newly formed labor union at its Maryland retail store, according to Reuters.
Apple Inc will not challenge the results of a vote by workers at its Towson, Maryland, … [+1147 chars]"
46,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Emily Bary,The Ratings Game: Apple is the safest play in consumer hardware but isn’t immune to this one ‘growing risk’,"Apple Inc. faces risks from an expected slowdown in tech spending, but it's still the safest bet among consumer-hardware names, according to Morgan Stanley.",https://www.marketwatch.com/story/apple-is-the-safest-play-in-consumer-hardware-but-isnt-immune-to-this-one-growing-risk-11655311360,https://images.mktw.net/im-564714/social,2022-06-15T16:42:00Z,"Apple Inc. faces risks from an expected slowdown in tech spending, but its still the safest play among consumer-hardware names, according to Morgan Stanley. While low- and mid-range consumer spending… [+2260 chars]"
47,ok,1902,"{'id': 'time', 'name': 'Time'}",Jillian Deutsch / Bloomberg,Apple Products Set to Use Common Charging Point After EU Deal,All smartphones and tablets would have to use a common charger under a provisional European Union agreement clinched on Tuesday.,https://time.com/6185146/apple-chargers-eu-parliament/,https://api.time.com/wp-content/uploads/2022/06/apple-chargers-eu-parliament.jpg?quality=85&w=1200&h=628&crop=1,2022-06-07T20:26:50Z,"All smartphones and tablets would have to use a common charger under a provisional European Union agreement clinched on Tuesday.
The plan would force all companies—most notably Apple Inc.—to make ph… [+1649 chars]"
48,ok,1902,"{'id': None, 'name': 'Entrepreneur'}",Komal Bhattar,3 Buffett Stocks to Buy on the Dip,Warren Buffett’s strategic investment decisions have been a guide for retail inventors for decades. And we think investors should consider buying the dip in these fundamentally solid stocks from his...,https://www.entrepreneur.com/article/429495,https://assets.entrepreneur.com/providers/stocknews/hero-image-stocknews-429495.jpeg,2022-06-14T15:31:34Z,Warren Buffett's strategic investment decisions have been a guide for retail inventors for decades. And we think investors should consider buying the dip in these fundamentally solid stocks from his … [+6466 chars]
49,ok,1902,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",Scott Barlow,"'It could be a long, cold, summer for housing': BMO economist - The Globe and Mail","<ol><li>'It could be a long, cold, summer for housing': BMO economist  The Globe and Mail
</li><li>Canadian Real Estate's Worst Case Is A 30% Price Drop, Still Down By 2027: RBC - Better Dwelling  Better Dwelling
</li><li>Posthaste: So long, seller's market…",https://www.theglobeandmail.com/investing/markets/inside-the-market/article-it-could-be-a-long-cold-summer-for-housing-bmo-economist/,https://www.theglobeandmail.com/resizer/_xfq6fPUAGSW8O0eD9G-fBSv7ds=/1200x824/filters:quality(80)/cloudfront-us-east-1.images.arcpublishing.com/tgam/4TQ2KCX67FA7PNNMD2HOKUVKSA.jpg,2022-06-07T11:55:06Z,"A daily roundup of research and analysis from The Globe and Mails market strategist Scott Barlow
BMO chief strategist Brian Belski notes more difficult conditions for Canadian equity investors,
Whi… [+4425 chars]"
50,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Futures slip as tech-driven rally loses steam - Reuters,"U.S. stock index futures slipped on Wednesday as a rally in technology and growth stocks from the previous session eased, while higher oil prices stoked worries of a further rise in global inflation.",https://www.reuters.com/markets/europe/futures-slip-tech-driven-rally-loses-steam-2022-06-08/,https://www.reuters.com/resizer/LPvw_VKobY1p5RqiqtAnW0MuQQw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/XDGWLPUDWRJZFD74HS36QCZVTM.jpg,2022-06-08T11:12:00Z,"June 8 (Reuters) - U.S. stock index futures slipped on Wednesday as a rally in technology and growth stocks from the previous session eased, while higher oil prices stoked worries of a further rise i… [+1793 chars]"
51,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,"Futures rebound as Tesla, other growth stocks gain - Reuters.com","U.S. stock index futures rose on Thursday, led by Tesla and other growth shares following a broad selloff on Wall Street on worries over surging inflation and the path for interest rate hikes.",https://www.reuters.com/markets/europe/futures-rebound-tesla-other-growth-stocks-gain-2022-06-09/,https://www.reuters.com/resizer/xKeN3WiRK4ThFl12TVkDsOxvc-c=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GGPAT3SUDVMKDKXCDLG5XAXI2I.jpg,2022-06-09T11:24:00Z,"June 9 (Reuters) - U.S. stock index futures rose on Thursday, led by Tesla and other growth shares following a broad selloff on Wall Street on worries over surging inflation and the path for interest… [+2325 chars]"
52,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Futures slump as recession fears loom - Reuters,"U.S. stock index futures fell sharply on Thursday, pointing to a reversal of the previous session's rally, as fears of a recession grew after the Federal Reserve's biggest rate hike in nearly three decades.",https://www.reuters.com/markets/europe/futures-slump-recession-fears-loom-2022-06-16/,https://www.reuters.com/resizer/yuYS4I-gZ50-zjI4JHRvKP5Op9U=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SFHCMBHGYRPUXCAMUI6M6XGD3A.jpg,2022-06-16T09:44:00Z,"June 16 (Reuters) - U.S. stock index futures fell sharply on Thursday, pointing to a reversal of the previous session's rally, as fears of a recession grew after the Federal Reserve's biggest rate hi… [+1751 chars]"
53,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,New Zealand dairy and meat farmers disappointed in EU trade deal - Reuters,"New Zealand dairy, sheep and beef farmers are largely disappointed by the newly signed New Zealand-European Union free trade agreement, lamenting it provides little new access to the profitable market for meat and dairy.",https://www.reuters.com/markets/commodities/new-zealand-dairy-meat-farmers-disappointed-eu-trade-deal-2022-07-01/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=100,2022-07-01T03:25:00Z,"WELLINGTON, July 1 (Reuters) - New Zealand dairy, sheep and beef farmers are largely disappointed by the newly signed New Zealand-European Union free trade agreement, lamenting it provides little new… [+2212 chars]"
54,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,EU fails to agree corporate tax reform as Hungary vetoes overhaul - Reuters,"Hungary's Finance Minister Mihaly Varga told his EU counterparts on Friday that his country could not support a reform of corporate taxation at this stage, effectively preventing a deal at EU level.",https://www.reuters.com/markets/europe/eu-fails-agree-corporate-tax-reform-hungary-vetoes-overhaul-2022-06-17/,https://www.reuters.com/resizer/JIHGWEcrxnMkyri_8omtUQlLdFc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/KP66BWFMZBJY7FTN2YKNOUAREI.jpg,2022-06-17T11:54:00Z,"LUXEMBOURG, June 17 (Reuters) - Hungary's Finance Minister Mihaly Varga told his EU counterparts on Friday that his country could not support a reform of corporate taxation at this stage, effectively… [+2258 chars]"
55,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Gartner revises 2022 mobile sales estimates to fall 7.1% - Reuters.com,"Gartner forecast global mobile phone sales to fall 7.1% this year on Thursday, revising its earlier estimate of a growth of 2.2%, citing inflation, Russia's invasion of Ukraine and lockdowns in China.",https://www.reuters.com/business/media-telecom/gartner-revises-2022-mobile-sales-estimates-fall-71-2022-06-30/,https://www.reuters.com/resizer/n7KsvwqMnKCoUsx0Ynd5y94Veew=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CGXMILVKSNJJZPPDYF5M46NXYA.jpg,2022-06-30T07:06:00Z,"STOCKHOLM, June 30 (Reuters) - Gartner forecast global mobile phone sales to fall 7.1% this year on Thursday, revising its earlier estimate of a growth of 2.2%, citing inflation, Russia's invasion of… [+2017 chars]"
56,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Taiwan's Foxconn raises full-year outlook on strong tech demand - Reuters.com,"Taiwan's Foxconn <a href=""https://www.reuters.com/companies/2317.TW"" target=""_blank"">(2317.TW)</a>, the world's largest contract electronics maker, raised its full-year business outlook on Monday thanks to strong sales of smartphones and servers despite conce…",https://www.reuters.com/technology/taiwans-foxconn-raises-full-year-outlook-strong-tech-demand-2022-07-05/,https://www.reuters.com/resizer/VYMItqp-Aj6TP9xI0uk1D7rhL10=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/IY6AO27P3NI5TKGYECD5ERXG5A.jpg,2022-07-05T02:11:00Z,"TAIPEI, July 4 (Reuters) - Taiwan's Foxconn (2317.TW), the world's largest contract electronics maker, raised its full-year business outlook on Monday thanks to strong sales of smartphones and server… [+2505 chars]"
57,ok,1902,"{'id': None, 'name': 'Moneycontrol'}",Reuters,Wall Street suffers biggest weekly loss since January after hot CPI data - Moneycontrol,"<ol><li>Wall Street suffers biggest weekly loss since January after hot CPI data  Moneycontrol
</li><li>S&P 500 Slumps as Surprise Jump in Inflation to Keep Fed on Rate Hike Trail By Investing.com  Investing.com
</li><li>Wall St suffers biggest weekly loss …",https://www.moneycontrol.com/news/business/markets/wall-street-suffers-biggest-weekly-loss-since-january-after-hot-cpi-data-8671661.html,https://images.moneycontrol.com/static-mcnews/2020/09/wall-street-770x433.jpg,2022-06-11T00:47:12Z,US stocks posted their biggest weekly percentage declines since January and ended sharply lower on the day Friday as a steeper-than-expected rise in US consumer prices in May fueled fears of more agg… [+2744 chars]
58,ok,1902,"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Malcolm Owen),Ericsson brings 5G patent infringement battle to the UK,"Ericsson is extending its legal battle with Apple over 5G patents, with new filings indicating the patent infringement fight will also be taking place in the United Kingdom.In early 2022, Ericsson and Apple scaled up their disagreements over 5G patents that E…",https://appleinsider.com/articles/22/06/20/ericsson-brings-5g-patent-infringement-battle-to-the-uk,https://photos5.appleinsider.com/gallery/48971-95765-46559-90752-000-lead-5G-xl-xl.jpg,2022-06-20T11:06:27Z,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+1680 chars]
59,ok,1902,"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Amber Neely),Apple honors winners in the 2022 Apple Design Awards,"On Monday, Apple announced the winners of its annual Design Awards, praising developers who have produced exceptional apps and games.Apple's annual Design Awards honor ""excellence in innovation, ingenuity, and technical achievement in app and game design."" An…",https://appleinsider.com/articles/22/06/07/apple-honors-winners-in-the-2022-apple-design-awards,https://photos5.appleinsider.com/gallery/48662-95041-apple-design-award-2022-xl.jpg,2022-06-07T00:54:54Z,AppleInsider is supported by its audience and may earn commission as an Amazon Associate and affiliate partner on qualifying purchases. These affiliate partnerships do not influence our editorial con… [+4198 chars]
60,ok,1902,"{'id': None, 'name': '9to5Mac'}",Benjamin Mayo,"Apple releases full trailer for ‘Luck’, its first animated feature film in partnership with Skydance","Apple today released the full trailer for the first full-length 3D animated feature film coming to Apple TV+. Luck is the first movie to be released as part of Apple’s exclusive deal with Skydance Animation.
Luck centers on Sam Greenfield, the unluckiest pers…",https://9to5mac.com/2022/07/06/apple-releases-full-trailer-for-luck-its-first-animated-feature-film-in-partnership-with-skydance/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/07/apple-tv-luck-trailer.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-07-07T06:17:07Z,Apple today released the full trailer for the first full-length 3D animated feature film coming to Apple TV+. Luck is the first movie to be released as part of Apple’s exclusive deal with Skydance An… [+2020 chars]
61,ok,1902,"{'id': None, 'name': 'Digital Trends'}",Alan Truly,Steve Jobs’ legacy lives on with the highest civilian honor in the U.S.,"Apple co-founder Steve Jobs will be honored, posthumously, with the Medal of Freedom, awarded by President Biden for contributions to the United States.",https://www.digitaltrends.com/computing/steve-jobs-receive-highest-us-civilian-honor/,https://www.digitaltrends.com/wp-content/uploads/2021/08/former-apple-ceo-steve-jobs-2.jpg?p=1,2022-07-01T18:21:03Z,"Steve Jobs will soon receive the highest civilian honor awarded in the U.S., the Presidential Medal of Freedom. The announcement was made today by President Biden and the award will be presented post… [+2137 chars]"
62,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Tencent forms 'extended reality' unit as metaverse race gathers steam - sources - Reuters,"China's Tencent Holdings <a href=""https://www.reuters.com/companies/0700.HK"" target=""_blank"">(0700.HK)</a> announced to its staff on Monday the official formation of an ""extended reality"" (XR) unit, three people familiar with the matter said, formally placing…",https://www.reuters.com/world/china/tencent-forms-extended-reality-unit-metaverse-race-gathers-steam-sources-2022-06-20/,https://www.reuters.com/resizer/mgDXiazd1PmWKl8kVfcoZyyj9iQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/M25NBZME45OODNQCKGFUWJWRWA.jpg,2022-06-20T13:24:00Z,"HONG KONG, June 20 (Reuters) - China's Tencent Holdings (0700.HK) announced to its staff on Monday the official formation of an ""extended reality"" (XR) unit, three people familiar with the matter sai… [+2741 chars]"
63,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,"Asian stocks track global shares lower, U.S. CPI in focus - Reuters.com","Asian shares tracked Wall Street lower on Friday, while the dollar held on to its overnight gains, after rate hike guidance from the European Central Bank and upcoming U.S. inflation data unnerved investors.",https://www.reuters.com/markets/europe/global-markets-wrapup-1-2022-06-10/,https://www.reuters.com/resizer/qplLbzsslkmiXzkZ4lRbPHx0XRY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/AYV4XOG5GNLFVELPAIHFHW4BKI.jpg,2022-06-10T02:14:00Z,"BEIJING/HONG KONG, June 10 (Reuters) - Asian shares tracked Wall Street lower on Friday, while the dollar held on to its overnight gains, after rate hike guidance from the European Central Bank and u… [+3924 chars]"
64,ok,1902,"{'id': 'reuters', 'name': 'Reuters'}",,Analysis: Buy Now Pay Later business model faces test as rates rise - Reuters.com,"Reduced consumer spending, rising interest rates and trickier credit conditions spell trouble for Buy Now Pay Later lenders, raising the prospect of consolidation in the sector.",https://www.reuters.com/technology/buy-now-pay-later-business-model-faces-test-rates-rise-2022-06-10/,https://www.reuters.com/resizer/ZsFmzfa-atoKrrnkDyT6r0xxG0s=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/A5VFBEIADFKAPCUOKV27YGRR5A.jpg,2022-06-10T11:11:00Z,"LONDON, June 10 (Reuters) - Reduced consumer spending, rising interest rates and trickier credit conditions spell trouble for Buy Now Pay Later lenders, raising the prospect of consolidation in the s… [+5737 chars]"
65,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,Filing: ex-Apple retail chief Ron Johnson's at-home tech setup company Enjoy files for bankruptcy less than a year after a SPAC merger and sells to Asurion (Bloomberg),"Bloomberg:
Filing: ex-Apple retail chief Ron Johnson's at-home tech setup company Enjoy files for bankruptcy less than a year after a SPAC merger and sells to Asurion  —  Enjoy Technology Inc., a retail startup founded by former Apple Inc. executive Ron Johns…",https://www.techmeme.com/220630/p27,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iJU3AQo9Ho.A/v1/1200x800.jpg,2022-06-30T16:00:51Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
66,ok,1902,"{'id': None, 'name': 'Techmeme.com'}",,"Apple and Major League Soccer announce a 10-year broadcasting deal for MLS games, available in the Apple TV app with Apple TV+ in 2023, with some free to watch (Wall Street Journal)","Wall Street Journal:
Apple and Major League Soccer announce a 10-year broadcasting deal for MLS games, available in the Apple TV app with Apple TV+ in 2023, with some free to watch  —  Deal underscores iPhone maker's streaming ambitions and battle for sports …",https://www.techmeme.com/220614/p23,https://images.wsj.net/im-563510/social,2022-06-14T16:10:01Z,"The New Consumer— by Dan Frommer
A publication about how and why people spend their time and money, focusing on the most interesting and innovative companies, people, products, and trends."
67,ok,1902,"{'id': None, 'name': 'Entrepreneur'}",Chelsea Brown,These Are America's 50 Most Patriotic Brands in 2022,Here are the top 50 brands consumers consider the most patriotic right now.,https://www.entrepreneur.com/article/430385,https://assets.entrepreneur.com/content/3x2/2000/1656436976-Shutterstock-10695792531.jpg,2022-07-01T17:30:00Z,"Just in time for the Fourth of July, Brand Keys, Inc. has released the results of its 20th annual survey of America's most patriotic brands. The survey identifies the top 50 brands that consumers bel… [+5016 chars]"
68,ok,1902,"{'id': None, 'name': 'MarketWatch'}",Emily Bary,The Ratings Game: Why Meta is still a ‘top recession stock’ despite stark warnings from executives,"Meta Platforms Inc. executives reportedly have warned of various pressures on their business, but the Facebook parent company still looks relatively well positioned for a tougher economic backdrop, according to a Bank of America analyst.",https://www.marketwatch.com/story/why-meta-is-still-a-top-recession-stock-despite-stark-warnings-from-executives-11657033561,https://images.mktw.net/im-533280/social,2022-07-05T15:06:00Z,"Meta Platforms Inc. executives reportedly have warned of various pressures on their business, but the Facebook parent company still looks relatively well positioned for a tougher economic backdrop, a… [+2036 chars]"
69,ok,1902,"{'id': None, 'name': 'iMore'}",Stephen Warwick,"Apple investigation urged over ""harmful"" data tracking built into iPhone","""Apple and Google ""knowingly facilitated these harmful practices by building advertising-specific tracking IDs into their mobile operating systems""

What you need to know


Apple and Google could be in trouble over claims of anticompetitive practices when it …",https://www.imore.com/apple-investigation-over-data-tracking-urged-democrat-lawmakers,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/05/ios-145-app-tracking-transparency-hero.jpg,2022-06-24T14:16:13Z,"Four Democrat lawmakers have reportedly called on the FTC to investigate Apple and Google over creating harmful advertising tracking and IDs on their platforms.
WSJ reports:
Four Democratic lawmake… [+1778 chars]"
70,ok,1902,"{'id': None, 'name': '9to5Mac'}",Michael Potuck,"Apple Arcade games for iPhone, Mac, Apple TV [New: My Bowling 3D+]","Apple Arcade launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on Apple Arcade games.
New for 7/1: My Bowling 3D+ is the newest title on Apple Arcade.
 mor…",https://9to5mac.com/2022/07/01/apple-arcade-games/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2022/06/apple-arcade-bowling.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2022-07-01T16:47:00Z,"Apple Arcade launched with close to 100 titles and the service is seeing new games added regularly with over 200 games now in the library. Follow along with our guide on Apple Arcade games.
New for … [+73845 chars]"
